"X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
7.971,8.468,9.025,9.53,10,10.511,11.063,11.58,12.078,12.608,13.079,13.379,13.47,13.325,12.979,12.672,12.912,14.057,15.902,18.103,20.194,21.585,22.313,22.881,23.674,24.744,25.93,26.985,27.91,28.748,29.731,31.302,32.579,32.774,32.374,31.768,30.97,30.309,29.959,29.582,29.497,29.872,30.738,32.089,33.467,34.397,34.297,33.773,33.94,34.309,34.669,35.498,36.035,35.991,36.175,36.712,37.703,39.568,41.343,43.353,47.091,50.347,51.532,52.136,52.569,53.142,53.819,53.968,53.746,53.066,50.934,48.657,49.807,50.831,49.025,46.922,44.507,41.916,39.188,36.102,32.547,29.157,26.956,26.052,26.206,26.458,26.578,27.046,27.268,27.063,27.029,27.41,27.63,27.445,27.317,27.815,28.561,29.021,29.434,29.745,29.947,30.032,30.039,29.927,29.619,29.229,28.762,28.175,27.456,26.632,25.732,24.802,23.906,23.096,22.38,21.716,21.145,20.755,20.524,20.366,20.311,20.354,20.438,20.541,20.599,20.664,20.816,21.006,21.175,21.318,21.447,21.54,21.593,21.607,21.59,21.529,21.411,21.247,21.041,20.744,20.413,20.099,19.785,19.47,19.108,18.738,18.388,18.055,17.727,17.444,17.24
7.787,8.168,8.691,9.249,9.74,10.197,10.694,11.188,11.614,12.068,12.6,13.096,13.445,13.581,13.445,13.085,12.75,12.963,14.111,15.988,18.256,20.364,21.731,22.446,22.985,23.783,24.878,26.082,27.135,28.056,29.363,31.226,32.781,33.312,33.035,32.187,31.48,31.233,31.102,31.177,31.259,31.343,31.563,32.313,33.76,35.295,36.328,36.249,35.562,35.526,36.112,36.624,36.864,36.911,37.227,38.03,39.013,40.59,42.804,44.089,45.669,49.438,52.384,53.001,53.447,54.084,54.677,55.127,54.965,54.262,52.467,50.154,50.351,51.849,51.52,49.828,47.665,45.236,42.658,39.892,36.764,33.236,29.879,27.699,26.794,26.898,27.11,27.242,27.741,27.948,27.709,27.651,28.038,28.285,28.087,27.961,28.481,29.201,29.694,30.135,30.414,30.627,30.78,30.805,30.616,30.291,29.934,29.481,28.859,28.116,27.27,26.358,25.45,24.573,23.761,22.979,22.277,21.759,21.413,21.171,21.041,21.004,21.032,21.1,21.14,21.148,21.261,21.434,21.585,21.721,21.843,21.965,22.044,22.102,22.131,22.105,22.017,21.895,21.746,21.517,21.209,20.893,20.601,20.293,19.932,19.554,19.184,18.823,18.478,18.152,17.885
7.657,7.941,8.364,8.913,9.474,9.952,10.395,10.829,11.226,11.611,12.059,12.591,13.113,13.512,13.693,13.566,13.188,12.826,13.014,14.165,16.083,18.441,20.555,21.877,22.579,23.088,23.891,25.012,26.235,27.285,28.663,30.862,32.704,33.484,33.52,32.794,31.855,31.704,32,32.282,32.775,32.962,32.855,32.973,33.814,35.412,37.045,38.118,37.88,36.934,37.12,37.945,37.893,37.596,37.957,38.903,40.236,41.883,43.867,45.547,46.219,47.74,51.211,53.624,54.085,54.69,55.334,55.682,55.767,55.102,53.303,51.34,51.493,52.206,52.434,52.109,50.348,48.169,45.754,43.13,40.316,37.217,33.721,30.387,28.205,27.242,27.302,27.527,27.695,28.175,28.344,28.078,28.027,28.444,28.677,28.482,28.381,28.872,29.63,30.155,30.561,30.854,31.142,31.316,31.258,31.05,30.762,30.421,29.93,29.282,28.516,27.66,26.772,25.886,25.007,24.123,23.302,22.66,22.193,21.835,21.625,21.518,21.467,21.477,21.478,21.465,21.528,21.666,21.798,21.915,22.031,22.148,22.257,22.343,22.421,22.444,22.39,22.3,22.198,22.026,21.788,21.499,21.211,20.928,20.571,20.195,19.819,19.439,19.067,18.729,18.422
7.529,7.764,8.094,8.56,9.136,9.7,10.166,10.537,10.861,11.219,11.609,12.05,12.584,13.13,13.579,13.804,13.684,13.292,12.903,13.065,14.169,16.134,18.631,20.747,22.023,22.713,23.192,24,25.147,26.387,27.881,30.117,32.283,33.336,33.614,33.2,32.395,32.016,32.397,33.09,33.755,34.306,34.259,34.049,34.276,35.266,36.965,38.627,39.538,39.035,38.279,38.743,39.053,38.444,38.44,39.431,40.926,42.955,45.074,46.548,47.476,47.981,49.242,52.222,54.519,55.121,55.701,56.109,56.047,55.611,53.883,51.951,52.443,53.209,52.688,52.826,52.426,50.647,48.48,46.015,43.34,40.555,37.49,34.019,30.681,28.438,27.427,27.5,27.761,27.909,28.349,28.488,28.229,28.212,28.614,28.851,28.682,28.551,29.082,29.875,30.364,30.785,31.158,31.47,31.555,31.477,31.311,31.04,30.659,30.142,29.471,28.694,27.863,27.001,26.113,25.16,24.235,23.478,22.892,22.413,22.091,21.907,21.785,21.716,21.658,21.602,21.649,21.741,21.838,21.936,22.034,22.146,22.252,22.37,22.48,22.553,22.547,22.495,22.427,22.303,22.125,21.909,21.651,21.375,21.043,20.672,20.299,19.915,19.526,19.162,18.846
7.408,7.596,7.87,8.247,8.756,9.361,9.928,10.321,10.569,10.845,11.213,11.607,12.041,12.575,13.147,13.646,13.915,13.805,13.396,12.981,13.108,14.12,16.14,18.823,20.938,22.168,22.846,23.297,24.11,25.282,26.945,29.25,31.439,32.82,33.374,33.214,32.719,32.463,32.605,33.386,34.427,35.114,35.414,35.233,35.146,35.538,36.618,38.334,39.807,40.444,40.109,39.603,39.584,39.384,39.083,39.718,41.238,43.376,45.903,47.576,48.227,48.903,49.178,49.975,52.886,55.357,55.908,56.247,56.255,55.65,54.189,52.398,52.892,54.05,53.605,52.925,52.986,52.567,50.798,48.581,46.063,43.416,40.665,37.623,34.147,30.747,28.453,27.457,27.566,27.808,27.913,28.324,28.471,28.246,28.213,28.62,28.884,28.685,28.596,29.163,29.919,30.424,30.927,31.323,31.546,31.612,31.576,31.427,31.117,30.71,30.17,29.488,28.738,27.934,27.071,26.108,25.113,24.255,23.555,22.957,22.517,22.221,22.023,21.884,21.746,21.631,21.639,21.716,21.767,21.831,21.91,22.006,22.108,22.225,22.369,22.476,22.521,22.518,22.491,22.403,22.273,22.118,21.936,21.692,21.367,21.021,20.656,20.276,19.884,19.505,19.164
7.327,7.447,7.665,7.976,8.401,8.954,9.586,10.094,10.36,10.55,10.829,11.209,11.607,12.034,12.567,13.164,13.713,14.026,13.924,13.501,13.066,13.151,14.063,16.147,19.013,21.128,22.314,22.98,23.401,24.22,25.787,28.198,30.445,31.878,32.775,32.903,32.663,32.694,32.935,33.468,34.593,35.627,36.053,36.217,36.133,36.217,36.714,37.803,39.31,40.49,41.251,41.122,40.124,39.642,39.825,40.17,41.301,43.416,45.992,48.145,49.011,49.346,49.823,49.642,50.352,53.481,55.926,56.228,56.191,55.666,54.068,52.583,53.19,54.398,54.382,53.733,52.977,53.017,52.608,50.788,48.519,46.028,43.414,40.685,37.639,34.1,30.651,28.372,27.41,27.5,27.7,27.777,28.195,28.377,28.137,28.108,28.541,28.776,28.618,28.564,29.096,29.866,30.453,30.98,31.288,31.492,31.6,31.581,31.395,31.059,30.63,30.08,29.425,28.701,27.896,26.96,25.957,25.028,24.226,23.515,22.956,22.541,22.233,22.019,21.813,21.621,21.569,21.608,21.645,21.664,21.71,21.788,21.875,21.989,22.132,22.273,22.355,22.404,22.426,22.38,22.287,22.181,22.061,21.893,21.602,21.265,20.926,20.555,20.168,19.785,19.43
7.285,7.343,7.486,7.734,8.083,8.556,9.153,9.749,10.14,10.345,10.531,10.815,11.204,11.606,12.026,12.559,13.181,13.781,14.138,14.043,13.573,13.126,13.201,14.007,16.153,19.203,21.32,22.46,23.114,23.506,24.672,26.933,29.266,30.796,31.777,32.267,32.317,32.572,33.066,33.673,34.545,35.65,36.408,36.709,36.959,37.008,37.198,37.727,38.625,39.834,41.102,42.023,41.376,39.928,39.859,40.724,41.529,43.18,45.696,47.926,49.339,49.87,49.992,50.059,49.775,50.672,53.8,56.041,55.978,55.429,53.946,52.343,53.217,54.575,54.681,54.437,53.715,52.939,52.989,52.529,50.66,48.415,45.956,43.363,40.63,37.523,33.938,30.503,28.256,27.276,27.326,27.498,27.584,28.034,28.201,27.965,27.962,28.367,28.642,28.518,28.43,28.977,29.826,30.434,30.878,31.169,31.413,31.538,31.482,31.271,30.916,30.477,29.953,29.323,28.599,27.724,26.75,25.811,24.936,24.124,23.45,22.916,22.489,22.166,21.887,21.631,21.499,21.477,21.477,21.485,21.488,21.534,21.604,21.702,21.843,21.984,22.102,22.188,22.261,22.265,22.215,22.146,22.075,21.968,21.756,21.453,21.123,20.779,20.401,20.024,19.665
7.255,7.287,7.359,7.524,7.801,8.191,8.713,9.294,9.796,10.132,10.33,10.514,10.8,11.199,11.605,12.018,12.55,13.197,13.848,14.249,14.142,13.597,13.158,13.251,13.949,16.158,19.393,21.511,22.605,23.247,23.933,25.727,27.91,29.561,30.668,31.274,31.684,32.196,32.878,33.697,34.62,35.477,36.313,36.943,37.332,37.694,37.8,38.023,38.397,39.013,40.287,41.691,42.09,40.983,39.945,40.545,41.852,43.109,45.12,47.319,48.867,49.974,50.266,49.972,49.95,49.849,50.734,53.684,55.618,55.053,53.556,52.09,52.798,54.479,54.819,54.69,54.377,53.636,52.87,52.873,52.366,50.52,48.304,45.864,43.267,40.478,37.328,33.755,30.351,28.087,27.07,27.094,27.274,27.389,27.825,27.996,27.785,27.756,28.198,28.506,28.35,28.276,28.896,29.766,30.297,30.723,31.052,31.312,31.402,31.325,31.095,30.73,30.316,29.816,29.186,28.396,27.486,26.572,25.683,24.8,24.023,23.373,22.828,22.387,22.004,21.677,21.477,21.375,21.317,21.29,21.284,21.287,21.325,21.407,21.529,21.669,21.788,21.91,22.018,22.077,22.078,22.05,22.014,21.956,21.808,21.585,21.29,20.955,20.605,20.236,19.882
7.226,7.249,7.287,7.374,7.564,7.871,8.3,8.819,9.333,9.791,10.123,10.315,10.495,10.786,11.194,11.602,12.008,12.541,13.213,13.914,14.354,14.216,13.601,13.19,13.3,13.89,16.163,19.584,21.701,22.751,23.667,24.904,26.625,28.172,29.425,30.186,30.722,31.561,32.456,33.424,34.524,35.433,36.041,36.752,37.463,37.961,38.358,38.462,38.532,38.651,39.31,40.688,41.598,41.544,40.843,40.45,41.444,43.127,44.676,46.429,48.033,49.292,50.157,50.029,49.635,49.794,49.68,50.379,53.055,54.547,53.069,51.593,52.386,53.947,54.694,54.803,54.61,54.279,53.547,52.736,52.695,52.21,50.391,48.194,45.75,43.1,40.27,37.131,33.587,30.168,27.87,26.829,26.86,27.067,27.169,27.61,27.803,27.568,27.574,28.047,28.324,28.181,28.176,28.816,29.613,30.128,30.59,30.934,31.162,31.232,31.137,30.898,30.556,30.164,29.663,28.974,28.151,27.297,26.43,25.534,24.683,23.928,23.268,22.71,22.214,21.787,21.514,21.34,21.204,21.122,21.081,21.074,21.07,21.12,21.225,21.347,21.466,21.59,21.734,21.828,21.884,21.907,21.909,21.884,21.788,21.631,21.415,21.115,20.776,20.434,20.087
7.213,7.215,7.242,7.288,7.39,7.604,7.941,8.37,8.842,9.328,9.787,10.114,10.302,10.478,10.771,11.188,11.601,11.998,12.531,13.229,13.982,14.457,14.287,13.606,13.22,13.35,13.833,16.169,19.774,21.892,23.14,24.55,25.701,26.84,28.023,28.959,29.663,30.602,31.796,32.941,34.154,35.234,35.906,36.401,37.186,37.997,38.528,38.901,38.846,38.678,38.83,39.55,40.438,40.944,41.286,41.207,41.17,42.46,44.357,45.665,46.922,48.261,49.258,49.732,49.517,49.286,49.435,49.151,49.572,51.845,52.486,51.048,51.776,53.432,54.139,54.663,54.713,54.504,54.181,53.408,52.557,52.535,52.076,50.274,48.073,45.581,42.893,40.073,36.961,33.404,29.953,27.633,26.599,26.654,26.851,26.957,27.418,27.589,27.386,27.42,27.865,28.154,28.075,28.087,28.66,29.444,29.991,30.466,30.782,30.991,31.044,30.942,30.724,30.402,30.011,29.454,28.735,27.963,27.153,26.279,25.412,24.581,23.817,23.146,22.538,22.001,21.622,21.374,21.171,21.012,20.916,20.877,20.864,20.871,20.942,21.046,21.149,21.273,21.416,21.547,21.639,21.714,21.765,21.779,21.72,21.614,21.463,21.244,20.94,20.608,20.287
7.143,7.189,7.205,7.236,7.29,7.407,7.644,7.985,8.379,8.83,9.321,9.783,10.107,10.287,10.459,10.755,11.181,11.597,11.988,12.521,13.236,14.047,14.566,14.357,13.611,13.251,13.398,13.774,16.174,19.963,22.306,23.933,25.246,25.86,26.674,27.575,28.462,29.546,30.82,32.243,33.606,34.781,35.623,36.185,36.751,37.636,38.485,38.99,39.2,38.912,38.797,38.983,39.188,39.708,40.611,41.526,41.797,42.037,43.469,45.124,45.995,47.014,48.063,48.658,49.069,49.031,48.804,48.795,48.257,48.307,49.775,50.441,51.127,52.739,53.605,54.104,54.574,54.608,54.406,54.046,53.236,52.403,52.404,51.959,50.154,47.908,45.382,42.704,39.908,36.784,33.198,29.727,27.414,26.402,26.448,26.648,26.773,27.214,27.415,27.236,27.245,27.702,28.049,27.986,27.938,28.497,29.311,29.87,30.319,30.617,30.811,30.858,30.774,30.576,30.255,29.812,29.228,28.555,27.825,27.008,26.16,25.313,24.474,23.7,22.982,22.335,21.844,21.488,21.212,20.988,20.817,20.723,20.677,20.674,20.701,20.771,20.858,20.966,21.108,21.239,21.368,21.478,21.578,21.64,21.622,21.555,21.456,21.302,21.078,20.782,20.468
6.971,7.106,7.166,7.194,7.23,7.292,7.424,7.668,7.989,8.364,8.817,9.315,9.778,10.098,10.273,10.44,10.738,11.173,11.592,11.976,12.479,13.207,14.107,14.672,14.427,13.614,13.281,13.447,13.716,16.177,20.329,23.059,24.545,25.349,25.67,26.232,27.101,28.34,29.738,31.247,32.862,34.17,35.108,35.831,36.462,37.12,38.047,38.886,39.236,39.212,38.973,38.9,38.569,38.404,39.322,40.763,41.981,42.519,42.888,44.08,45.358,46.009,46.734,47.398,47.906,48.486,48.474,48.099,47.864,46.994,46.316,47.811,50.483,52.029,52.896,53.568,54.017,54.473,54.514,54.278,53.883,53.09,52.279,52.294,51.845,49.999,47.722,45.205,42.55,39.742,36.592,32.988,29.523,27.231,26.21,26.259,26.477,26.584,27.052,27.275,27.075,27.093,27.602,27.964,27.846,27.785,28.372,29.197,29.733,30.166,30.45,30.637,30.702,30.636,30.438,30.07,29.601,29.061,28.424,27.688,26.895,26.066,25.21,24.363,23.546,22.794,22.189,21.718,21.337,21.042,20.808,20.637,20.538,20.502,20.517,20.543,20.598,20.688,20.813,20.944,21.073,21.219,21.352,21.462,21.494,21.47,21.408,21.305,21.148,20.931,20.651
6.755,6.941,7.07,7.144,7.186,7.225,7.294,7.434,7.673,7.979,8.348,8.805,9.309,9.774,10.089,10.256,10.418,10.72,11.165,11.588,11.95,12.395,13.15,14.165,14.779,14.496,13.618,13.312,13.495,13.656,16.359,20.995,23.618,24.613,25.136,25.233,25.776,26.983,28.509,30.123,31.828,33.386,34.458,35.274,36.051,36.764,37.453,38.373,39.084,39.219,39.215,39.015,38.438,37.736,37.972,39.393,41.095,42.539,43.179,43.334,44.212,45.306,45.667,46.041,46.633,47.273,47.876,47.741,47.153,46.603,45.078,44.455,47.844,51.331,52.172,52.859,53.486,53.923,54.385,54.395,54.127,53.749,52.974,52.175,52.187,51.702,49.827,47.558,45.061,42.396,39.565,36.398,32.8,29.355,27.055,26.037,26.102,26.302,26.434,26.922,27.125,26.934,27.001,27.523,27.834,27.706,27.671,28.268,29.07,29.591,30.012,30.291,30.494,30.574,30.508,30.267,29.877,29.448,28.941,28.299,27.585,26.808,25.971,25.108,24.221,23.374,22.66,22.073,21.581,21.181,20.877,20.643,20.468,20.378,20.357,20.371,20.384,20.442,20.547,20.662,20.791,20.936,21.103,21.245,21.328,21.355,21.334,21.27,21.165,21.013,20.811
6.555,6.741,6.91,7.035,7.12,7.176,7.219,7.295,7.439,7.67,7.968,8.334,8.793,9.304,9.77,10.079,10.239,10.398,10.703,11.158,11.592,11.919,12.298,13.093,14.223,14.886,14.565,13.621,13.341,13.543,13.816,16.893,21.511,23.692,24.406,24.715,24.8,25.663,27.14,28.855,30.645,32.302,33.648,34.605,35.455,36.3,37.038,37.71,38.517,39.045,39.188,39.202,38.524,37.583,37.267,37.982,39.639,41.536,43.059,43.511,43.384,44.108,44.922,44.932,45.26,45.975,46.621,47.112,46.783,45.904,44.711,43.254,44.441,48.608,51.461,52.139,52.785,53.4,53.841,54.275,54.257,54.003,53.642,52.88,52.078,52.056,51.544,49.676,47.427,44.92,42.233,39.388,36.225,32.645,29.194,26.898,25.895,25.944,26.166,26.317,26.787,26.998,26.851,26.93,27.406,27.707,27.601,27.576,28.154,28.942,29.452,29.867,30.16,30.378,30.459,30.354,30.092,29.737,29.338,28.826,28.206,27.506,26.723,25.879,24.98,24.065,23.252,22.555,21.948,21.439,21.032,20.727,20.489,20.323,20.246,20.225,20.227,20.242,20.314,20.412,20.524,20.668,20.831,21.006,21.125,21.203,21.232,21.209,21.143,21.043,20.905
6.349,6.558,6.728,6.88,7,7.098,7.165,7.213,7.296,7.442,7.668,7.957,8.319,8.781,9.297,9.764,10.068,10.223,10.378,10.686,11.152,11.605,11.896,12.2,13.036,14.281,14.991,14.633,13.624,13.371,13.761,14.324,17.341,21.581,23.514,24.009,24.302,24.686,25.805,27.456,29.319,31.067,32.535,33.779,34.769,35.673,36.524,37.231,37.8,38.454,39.004,39.145,38.699,37.677,37.096,37.239,38.167,40,41.971,43.325,43.529,43.263,43.722,44.18,44.123,44.584,45.3,45.83,46.151,45.559,44.056,42.925,43.192,45.13,48.727,51.43,52.071,52.706,53.325,53.741,54.149,54.144,53.907,53.556,52.79,51.958,51.911,51.407,49.556,47.298,44.772,42.072,39.231,36.086,32.5,29.051,26.768,25.752,25.821,26.061,26.195,26.672,26.923,26.787,26.824,27.291,27.613,27.517,27.473,28.038,28.816,29.321,29.75,30.055,30.274,30.319,30.195,29.966,29.639,29.235,28.742,28.135,27.43,26.64,25.763,24.839,23.955,23.157,22.442,21.82,21.303,20.897,20.589,20.358,20.204,20.128,20.095,20.099,20.127,20.191,20.287,20.413,20.573,20.744,20.897,21.01,21.092,21.12,21.095,21.032,20.945
6.141,6.364,6.561,6.715,6.849,6.963,7.074,7.154,7.208,7.297,7.444,7.665,7.947,8.305,8.768,9.29,9.757,10.057,10.207,10.357,10.668,11.149,11.621,11.871,12.103,12.978,14.338,15.097,14.701,13.626,13.537,14.248,14.719,17.375,21.416,23.159,23.619,24.179,24.801,26.093,27.884,29.7,31.27,32.65,33.931,34.971,35.866,36.67,37.271,37.711,38.416,38.965,38.644,37.853,37.176,37.025,37.356,38.459,40.353,42.168,43.31,43.373,42.856,43.004,43.394,43.45,43.906,44.502,44.883,44.958,43.77,42.328,42.846,43.839,45.239,48.7,51.368,51.999,52.639,53.235,53.627,54.047,54.055,53.828,53.474,52.681,51.828,51.788,51.298,49.44,47.164,44.626,41.93,39.105,35.953,32.37,28.934,26.639,25.642,25.727,25.951,26.092,26.605,26.867,26.692,26.722,27.208,27.538,27.424,27.369,27.925,28.699,29.216,29.657,29.962,30.148,30.176,30.082,29.878,29.547,29.161,28.68,28.067,27.355,26.536,25.637,24.741,23.871,23.056,22.327,21.699,21.183,20.773,20.471,20.252,20.098,20.011,19.98,19.996,20.017,20.079,20.186,20.328,20.495,20.646,20.794,20.91,20.991,21.016,20.995,20.945
5.968,6.158,6.377,6.563,6.699,6.816,6.925,7.049,7.144,7.202,7.297,7.447,7.663,7.938,8.289,8.754,9.281,9.751,10.048,10.191,10.34,10.652,11.144,11.636,11.846,12.005,12.92,14.394,15.2,14.768,13.774,13.947,14.604,14.726,17.192,21.09,22.813,23.494,24.261,25.046,26.483,28.239,29.884,31.361,32.773,34.107,35.149,35.994,36.682,37.163,37.647,38.373,38.484,37.81,37.356,37.089,37.096,37.579,38.749,40.504,42.115,43.117,42.95,42.149,42.239,42.727,42.782,43.12,43.572,43.732,43.221,42.087,42.239,43.454,43.937,45.215,48.644,51.303,51.938,52.556,53.131,53.534,53.967,53.983,53.754,53.376,52.563,51.715,51.688,51.191,49.318,47.031,44.496,41.815,38.984,35.836,32.265,28.818,26.54,25.557,25.628,25.859,26.032,26.555,26.782,26.601,26.647,27.14,27.456,27.331,27.268,27.82,28.605,29.133,29.573,29.849,30.02,30.075,30.003,29.796,29.48,29.105,28.619,28,27.262,26.422,25.547,24.665,23.78,22.953,22.218,21.59,21.07,20.666,20.376,20.157,19.993,19.907,19.888,19.898,19.916,19.989,20.111,20.259,20.407,20.555,20.706,20.82,20.898,20.927,20.917
5.811,5.986,6.174,6.388,6.564,6.683,6.782,6.892,7.03,7.132,7.197,7.298,7.45,7.66,7.925,8.271,8.739,9.274,9.746,10.037,10.172,10.322,10.637,11.139,11.65,11.82,11.906,12.86,14.448,15.302,14.95,14.152,14.265,14.611,14.536,16.863,20.77,22.708,23.561,24.464,25.383,26.788,28.396,29.954,31.453,32.91,34.255,35.266,35.998,36.565,37.068,37.558,37.892,37.679,37.326,37.267,37.136,37.263,37.812,38.855,40.427,41.929,42.712,42.271,41.419,41.59,42.074,42.023,42.214,42.456,42.05,41.584,41.989,42.812,43.543,43.916,45.165,48.585,51.246,51.862,52.461,53.045,53.461,53.901,53.916,53.663,53.267,52.459,51.624,51.592,51.08,49.196,46.913,44.392,41.706,38.877,35.74,32.159,28.729,26.465,25.469,25.546,25.807,25.989,26.48,26.7,26.534,26.587,27.067,27.372,27.241,27.174,27.735,28.531,29.058,29.471,29.733,29.928,30.005,29.93,29.736,29.43,29.051,28.559,27.916,27.159,26.343,25.48,24.584,23.688,22.855,22.12,21.489,20.975,20.581,20.291,20.062,19.901,19.825,19.799,19.808,19.836,19.922,20.049,20.18,20.326,20.476,20.625,20.736,20.818,20.857
5.633,5.829,6.002,6.188,6.396,6.562,6.665,6.754,6.87,7.015,7.119,7.189,7.298,7.452,7.657,7.912,8.255,8.726,9.268,9.741,10.027,10.152,10.303,10.622,11.133,11.664,11.793,11.804,12.798,14.501,15.486,15.303,14.431,14.265,14.443,14.22,16.542,20.674,22.782,23.741,24.753,25.639,26.907,28.447,30.03,31.566,33.026,34.352,35.269,35.876,36.462,36.952,37.063,37.11,37.199,37.219,37.273,37.239,37.431,37.873,38.755,40.242,41.559,42.081,41.593,40.81,40.963,41.358,41.172,41.148,40.843,40.471,41.479,42.535,42.891,43.523,43.87,45.112,48.534,51.177,51.775,52.382,52.977,53.4,53.839,53.833,53.563,53.172,52.377,51.535,51.489,50.968,49.087,46.816,44.291,41.608,38.79,35.644,32.078,28.661,26.386,25.395,25.5,25.769,25.922,26.407,26.641,26.481,26.521,26.992,27.291,27.156,27.099,27.669,28.463,28.967,29.367,29.652,29.866,29.939,29.877,29.692,29.383,28.999,28.485,27.824,27.088,26.282,25.408,24.501,23.599,22.767,22.03,21.404,20.899,20.505,20.206,19.98,19.827,19.745,19.719,19.736,19.776,19.867,19.98,20.107,20.254,20.402,20.55,20.666,20.756
5.452,5.651,5.844,6.016,6.199,6.404,6.559,6.647,6.731,6.852,6.999,7.106,7.182,7.297,7.454,7.652,7.899,8.238,8.711,9.259,9.736,10.021,10.134,10.284,10.605,11.124,11.675,11.764,11.7,12.734,14.618,15.788,15.533,14.413,14.104,14.155,13.909,16.424,20.742,22.957,24.002,24.985,25.738,26.941,28.508,30.132,31.669,33.097,34.346,35.159,35.786,36.358,36.468,36.298,36.638,37.074,37.197,37.34,37.352,37.461,37.779,38.569,39.886,40.961,41.426,41.015,40.227,40.302,40.562,40.175,39.631,39.334,40.361,41.989,42.605,42.872,43.48,43.821,45.066,48.47,51.096,51.702,52.319,52.921,53.342,53.761,53.74,53.475,53.095,52.294,51.441,51.386,50.867,48.998,46.724,44.201,41.526,38.701,35.569,32.016,28.588,26.319,25.355,25.467,25.709,25.856,26.354,26.593,26.422,26.456,26.919,27.215,27.088,27.039,27.61,28.382,28.873,29.294,29.596,29.807,29.892,29.838,29.651,29.336,28.931,28.402,27.761,27.035,26.218,25.334,24.422,23.521,22.686,21.953,21.336,20.831,20.429,20.132,19.913,19.756,19.674,19.655,19.683,19.728,19.805,19.913,20.043,20.189,20.336,20.486,20.61
5.245,5.458,5.665,5.857,6.027,6.21,6.41,6.553,6.626,6.708,6.833,6.982,7.093,7.175,7.295,7.454,7.646,7.886,8.22,8.695,9.254,9.741,10.017,10.114,10.262,10.588,11.114,11.684,11.732,11.595,12.752,14.857,15.972,15.496,14.248,13.834,13.873,13.784,16.456,20.898,23.194,24.204,25.078,25.765,26.983,28.588,30.221,31.727,33.075,34.233,35.062,35.679,35.902,35.727,35.825,36.49,37.033,37.257,37.438,37.356,37.364,37.605,38.217,39.319,40.335,40.877,40.474,39.611,39.572,39.636,38.733,38.2,39.218,40.819,42.05,42.587,42.832,43.434,43.778,45.007,48.395,51.028,51.642,52.266,52.867,53.269,53.674,53.657,53.403,53.018,52.206,51.346,51.292,50.784,48.911,46.639,44.126,41.444,38.632,35.511,31.95,28.528,26.282,25.325,25.413,25.65,25.809,26.312,26.541,26.363,26.39,26.851,27.154,27.035,26.986,27.536,28.297,28.807,29.244,29.544,29.765,29.858,29.8,29.608,29.276,28.856,28.345,27.713,26.977,26.151,25.262,24.351,23.448,22.617,21.892,21.275,20.762,20.363,20.073,19.849,19.691,19.616,19.608,19.64,19.672,19.746,19.857,19.985,20.128,20.279,20.436
4.997,5.239,5.464,5.678,5.869,6.037,6.221,6.412,6.539,6.604,6.686,6.814,6.965,7.079,7.167,7.293,7.454,7.641,7.872,8.2,8.681,9.255,9.747,10.01,10.091,10.238,10.568,11.104,11.693,11.7,11.591,12.931,15.015,15.916,15.331,13.992,13.575,13.768,13.798,16.559,21.088,23.366,24.282,25.104,25.805,27.046,28.657,30.271,31.703,32.96,34.116,34.922,35.23,35.209,35.268,35.66,36.428,37.064,37.33,37.419,37.244,37.191,37.256,37.672,38.737,39.818,40.364,39.894,38.937,38.713,38.255,37.349,38.066,39.639,40.873,42.032,42.548,42.788,43.392,43.722,44.938,48.331,50.971,51.591,52.213,52.797,53.187,53.596,53.589,53.33,52.934,52.116,51.258,51.214,50.703,48.832,46.569,44.048,41.38,38.578,35.45,31.893,28.494,26.256,25.276,25.36,25.608,25.771,26.264,26.486,26.303,26.328,26.796,27.107,26.988,26.919,27.459,28.238,28.762,29.197,29.506,29.735,29.824,29.764,29.554,29.207,28.805,28.302,27.66,26.916,26.085,25.198,24.285,23.386,22.563,21.837,21.213,20.703,20.309,20.016,19.792,19.64,19.575,19.57,19.589,19.619,19.695,19.804,19.931,20.078,20.234
