"year","age","px"
1962,63,0.95450961
1962,64,0.9521195
1962,65,0.95021908
1962,66,0.94797067
1962,67,0.94462994
1962,68,0.93944933
1962,69,0.93218364
1962,70,0.92291443
1962,71,0.91222599
1962,72,0.90125872
1962,73,0.89090231
1962,74,0.88173775
1962,75,0.87353478
1962,76,0.86538131
1962,77,0.85639933
1962,78,0.84575597
1962,79,0.83313507
1962,80,0.81873871
1962,81,0.80304624
1962,82,0.78684145
1962,83,0.77069637
1962,84,0.75485974
1962,85,0.73930084
1962,86,0.72365426
1962,87,0.70760438
1962,88,0.69095853
1962,89,0.67368425
1962,90,0.65598617
1962,91,0.6381256
1962,92,0.62040809
1962,93,0.60310225
1962,94,0.5863829
1962,95,0.5708774
1962,96,0.55517627
1962,97,0.54001311
1962,98,0.52543876
1962,99,0.5114941
1962,100,0
1963,0,0.96583001
1963,1,0.99686055
1963,2,0.99763639
1963,3,0.99820652
1963,4,0.99861634
1963,5,0.99890421
1963,6,0.9991007
1963,7,0.99922923
1963,8,0.99930908
1963,9,0.99935301
1963,10,0.99937093
1963,11,0.9993695
1963,12,0.99935273
1963,13,0.99932311
1963,14,0.99928028
1963,15,0.99922241
1963,16,0.99914643
1963,17,0.99904858
1963,18,0.99892914
1963,19,0.99879285
1963,20,0.99865386
1963,21,0.99853522
1963,22,0.99845619
1963,23,0.99842883
1963,24,0.99844409
1963,25,0.99847946
1963,26,0.99851035
1963,27,0.99851323
1963,28,0.99847728
1963,29,0.99839911
1963,30,0.99828374
1963,31,0.99814622
1963,32,0.99800079
1963,33,0.99786013
1963,34,0.99772571
1963,35,0.9975835
1963,36,0.99741326
1963,37,0.99718735
1963,38,0.99688378
1963,39,0.99649373
1963,40,0.9960223
1963,41,0.99550427
1963,42,0.99498277
1963,43,0.99449229
1963,44,0.99404327
1963,45,0.99358935
1963,46,0.99306244
1963,47,0.99237545
1963,48,0.9914441
1963,49,0.99023573
1963,50,0.98875314
1963,51,0.98709901
1963,52,0.98542991
1963,53,0.98386336
1963,54,0.98246324
1963,55,0.98109648
1963,56,0.97954629
1963,57,0.97757019
1963,58,0.97491739
1963,59,0.97154299
1963,60,0.9675347
1963,61,0.96325853
1963,62,0.95927335
1963,63,0.95591054
1963,64,0.95329613
1963,65,0.9510064
1963,66,0.94835031
1963,67,0.94469461
1963,68,0.9393934
1963,69,0.93223796
1963,70,0.92331642
1963,71,0.91315085
1963,72,0.90272569
1963,73,0.89278931
1963,74,0.88381692
1963,75,0.87559297
1963,76,0.86731959
1963,77,0.85822854
1963,78,0.84758961
1963,79,0.83512633
1963,80,0.82102079
1963,81,0.80570091
1963,82,0.78986219
1963,83,0.77401133
1963,84,0.7583692
1963,85,0.74291037
1963,86,0.72731329
1963,87,0.71130331
1963,88,0.6947185
1963,89,0.67754386
1963,90,0.65998149
1963,91,0.64228173
1963,92,0.6247284
1963,93,0.60756371
1963,94,0.59093172
1963,95,0.57553808
1963,96,0.55982873
1963,97,0.544631
1963,98,0.52999735
1963,99,0.5159707
1963,100,0
1964,0,0.96759067
1964,1,0.99700715
1964,2,0.99778445
1964,3,0.99834256
1964,4,0.99873234
1964,5,0.99899632
1964,6,0.99916776
1964,7,0.99927099
1964,8,0.99932636
1964,9,0.9993471
1964,10,0.99934512
1964,11,0.99933005
1964,12,0.99930813
1964,13,0.9992838
1964,14,0.99925436
1964,15,0.99921361
1964,16,0.99915188
1964,17,0.99905663
1964,18,0.99892146
1964,19,0.99874511
1964,20,0.99854562
1964,21,0.99836381
1964,22,0.9982422
1964,23,0.99821363
1964,24,0.99826624
1964,25,0.99835877
1964,26,0.99844679
1964,27,0.99849182
1964,28,0.99847893
1964,29,0.99840423
1964,30,0.99827474
1964,31,0.99811164
1964,32,0.99793701
1964,33,0.99777368
1964,34,0.99763052
1964,35,0.99749527
1964,36,0.99734633
1964,37,0.99715187
1964,38,0.99688663
1964,39,0.99653877
1964,40,0.99610894
1964,41,0.99562524
1964,42,0.99512365
1964,43,0.99463608
1964,44,0.99417742
1964,45,0.99371749
1964,46,0.9932073
1964,47,0.9925791
1964,48,0.99176512
1964,49,0.99072968
1964,50,0.98945504
1964,51,0.98798087
1964,52,0.98637644
1964,53,0.98470172
1964,54,0.98300336
1964,55,0.98123633
1964,56,0.979312
1964,57,0.97712051
1964,58,0.97455046
1964,59,0.97160546
1964,60,0.96836387
1964,61,0.96502249
1964,62,0.96183693
1964,63,0.95889693
1964,64,0.95616574
1964,65,0.95330901
1964,66,0.94982877
1964,67,0.94526724
1964,68,0.93914849
1964,69,0.93133992
1964,70,0.92198908
1964,71,0.91162227
1964,72,0.90116048
1964,73,0.89126904
1964,74,0.88231978
1964,75,0.87402938
1964,76,0.86556838
1964,77,0.85615959
1964,78,0.84507927
1964,79,0.83206369
1964,80,0.81731929
1964,81,0.80130528
1964,82,0.78475712
1964,83,0.76821304
1964,84,0.75190916
1964,85,0.73582297
1964,86,0.71962103
1964,87,0.70302304
1964,88,0.68587344
1964,89,0.66817352
1964,90,0.65015473
1964,91,0.63208956
1964,92,0.61426885
1964,93,0.59692269
1964,94,0.58015451
1964,95,0.56437163
1964,96,0.54860227
1964,97,0.53341508
1964,98,0.5188595
1964,99,0.50497398
1964,100,0
1965,0,0.96914616
1965,1,0.99720502
1965,2,0.99792348
1965,3,0.99844095
1965,4,0.99880304
1965,5,0.99904838
1965,6,0.99920747
1965,7,0.99930268
1965,8,0.99935312
1965,9,0.99937135
1965,10,0.99936917
1965,11,0.99935636
1965,12,0.99933884
1965,13,0.99932034
1965,14,0.99929639
1965,15,0.99925852
1965,16,0.99919433
1965,17,0.9990871
1965,18,0.99892584
1965,19,0.99870422
1965,20,0.99844239
1965,21,0.99819752
1965,22,0.99803688
1965,23,0.99801545
1965,24,0.99811714
1965,25,0.99827899
1965,26,0.99843606
1965,27,0.99853864
1965,28,0.99857093
1965,29,0.99852994
1965,30,0.99842126
1965,31,0.99826079
1965,32,0.99806577
1965,33,0.99785863
1965,34,0.99765684
1965,35,0.99746635
1965,36,0.99728475
1965,37,0.99709837
1965,38,0.99689262
1965,39,0.99665421
1965,40,0.99637114
1965,41,0.99603507
1965,42,0.99563776
1965,43,0.99517196
1965,44,0.99463047
1965,45,0.99400694
1965,46,0.99329563
1965,47,0.9924918
1965,48,0.99159152
1965,49,0.99059059
1965,50,0.9894849
1965,51,0.98826805
1965,52,0.98693145
1965,53,0.98545994
1965,54,0.98383231
1965,55,0.98201626
1965,56,0.9799746
1965,57,0.97768041
1965,58,0.97512041
1965,59,0.97233528
1965,60,0.96940536
1965,61,0.96644375
1965,62,0.96356916
1965,63,0.9607688
1965,64,0.95793169
1965,65,0.95474728
1965,66,0.95077952
1965,67,0.94563078
1965,68,0.93888956
1965,69,0.9304626
1965,70,0.92054956
1965,71,0.909727
1965,72,0.8989605
1965,73,0.88892451
1965,74,0.8799546
1965,75,0.87168943
1965,76,0.86319497
1965,77,0.8536163
1965,78,0.84217157
1965,79,0.82858565
1965,80,0.81310455
1965,81,0.79625398
1965,82,0.77886811
1965,83,0.76155778
1965,84,0.7445867
1965,85,0.72792359
1965,86,0.71118425
1965,87,0.69404862
1965,88,0.67634423
1965,89,0.65807788
1965,90,0.63951779
1965,91,0.62097292
1965,92,0.60276325
1965,93,0.58513208
1965,94,0.56816883
1965,95,0.55231396
1965,96,0.53653018
1965,97,0.52140614
1965,98,0.50698601
1965,99,0.49330196
1965,100,0
1966,0,0.97057125
1966,1,0.99735486
1966,2,0.99806765
1966,3,0.99857194
1966,4,0.9989184
1966,5,0.9991487
1966,6,0.99929492
1966,7,0.99937985
1966,8,0.99942222
1966,9,0.99943407
1966,10,0.99942677
1966,11,0.99940991
1966,12,0.99938986
1966,13,0.99937085
1966,14,0.9993488
1966,15,0.99931589
1966,16,0.99925976
1966,17,0.9991645
1966,18,0.99901962
1966,19,0.998818
1966,20,0.99857853
1966,21,0.99835171
1966,22,0.9981996
1966,23,0.99817523
1966,24,0.99826219
1966,25,0.99840635
1966,26,0.99854491
1966,27,0.99863072
1966,28,0.99864966
1966,29,0.99859499
1966,30,0.99847254
1966,31,0.9982947
1966,32,0.99807821
1966,33,0.99784885
1966,34,0.99762698
1966,35,0.99742764
1966,36,0.99725284
1966,37,0.99709341
1966,38,0.9969354
1966,39,0.99676091
1966,40,0.99655044
1966,41,0.99628178
1966,42,0.99593508
1966,43,0.99549125
1966,44,0.9949403
1966,45,0.99428422
1966,46,0.99353661
1966,47,0.9927266
1966,48,0.99187789
1966,49,0.99100287
1966,50,0.99008882
1966,51,0.989091
1966,52,0.98795476
1966,53,0.98661556
1966,54,0.98501865
1966,55,0.98312773
1966,56,0.98092701
1966,57,0.97843587
1966,58,0.9757033
1966,59,0.97281542
1966,60,0.96988278
1966,61,0.96702859
1966,62,0.96431877
1966,63,0.96171151
1966,64,0.95902304
1966,65,0.95587392
1966,66,0.95182021
1966,67,0.94635054
1966,68,0.93903227
1966,69,0.92971897
1966,70,0.9185858
1966,71,0.90648004
1966,72,0.89450378
1966,73,0.88358645
1966,74,0.8741804
1966,75,0.86565852
1966,76,0.85703062
1966,77,0.84708857
1966,78,0.83484558
1966,79,0.82008256
1966,80,0.8029653
1966,81,0.7844
1966,82,0.76543012
1966,83,0.74675355
1966,84,0.72879702
1966,85,0.71127444
1966,86,0.69373604
1966,87,0.6757605
1966,88,0.65706987
1966,89,0.63788136
1966,90,0.61856992
1966,91,0.59965544
1966,92,0.58158726
1966,93,0.56442971
1966,94,0.54809021
1966,95,0.53196496
1966,96,0.51652133
1966,97,0.50184613
1966,98,0.48797055
1966,99,0.47491278
1966,100,0
1967,0,0.97193001
1967,1,0.99752416
1967,2,0.99818101
1967,3,0.99864803
1967,4,0.99897014
1967,5,0.99918473
1967,6,0.99932079
1967,7,0.99939907
1967,8,0.99943692
1967,9,0.99944556
1967,10,0.99943598
1967,11,0.99941779
1967,12,0.9993976
1967,13,0.99937999
1967,14,0.99936127
1967,15,0.99933409
1967,16,0.99928686
1967,17,0.99920511
1967,18,0.99907965
1967,19,0.99890398
1967,20,0.99869297
1967,21,0.99848672
1967,22,0.99833606
1967,23,0.99828817
1967,24,0.9983365
1967,25,0.99844189
1967,26,0.99855225
1967,27,0.99862461
1967,28,0.99864348
1967,29,0.99860139
1967,30,0.99850321
1967,31,0.99835961
1967,32,0.99818357
1967,33,0.99799319
1967,34,0.99780051
1967,35,0.9976127
1967,36,0.997428
1967,37,0.99723715
1967,38,0.99702981
1967,39,0.99679427
1967,40,0.99651989
1967,41,0.99619626
1967,42,0.99581366
1967,43,0.99536275
1967,44,0.99483608
1967,45,0.99422877
1967,46,0.9935385
1967,47,0.99276658
1967,48,0.99191434
1967,49,0.99098273
1967,50,0.989969
1967,51,0.98886497
1967,52,0.98765479
1967,53,0.98631221
1967,54,0.9847973
1967,55,0.98305233
1967,56,0.98101549
1967,57,0.97862507
1967,58,0.97585777
1967,59,0.97276155
1967,60,0.96946584
1967,61,0.96620777
1967,62,0.96318752
1967,63,0.96047914
1967,64,0.95794154
1967,65,0.95512983
1967,66,0.95150726
1967,67,0.94643793
1967,68,0.93938208
1967,69,0.93012314
1967,70,0.9187931
1967,71,0.90631239
1967,72,0.89392285
1967,73,0.88271691
1967,74,0.8732641
1967,75,0.86490479
1967,76,0.85656372
1967,77,0.84691215
1967,78,0.83486729
1967,79,0.82018311
1967,80,0.8030258
1967,81,0.78436377
1967,82,0.76531511
1967,83,0.74662912
1967,84,0.72876281
1967,85,0.7114042
1967,86,0.69406283
1967,87,0.67627315
1967,88,0.65771924
1967,89,0.63860805
1967,90,0.6193149
1967,91,0.60037774
1967,92,0.5822704
1967,93,0.56508441
1967,94,0.54875459
1967,95,0.53272828
1967,96,0.51730167
1967,97,0.50263614
1967,98,0.48876326
1967,99,0.47570175
1967,100,0
1968,0,0.97325315
1968,1,0.99757157
1968,2,0.99828253
1968,3,0.99876813
1968,4,0.99908983
1968,5,0.99929558
1968,6,0.99942022
1968,7,0.99948682
1968,8,0.99951264
1968,9,0.99950745
1968,10,0.99948038
1968,11,0.99943968
1968,12,0.99939302
1968,13,0.99934824
1968,14,0.99930674
1968,15,0.99926643
1968,16,0.99921973
1968,17,0.99915674
1968,18,0.99907127
1968,19,0.9989588
1968,20,0.99882402
1968,21,0.99867948
1968,22,0.99854327
1968,23,0.99843739
1968,24,0.99837443
1968,25,0.99835827
1968,26,0.99838002
1968,27,0.99842449
1968,28,0.99847509
1968,29,0.99851625
1968,30,0.99853459
1968,31,0.99851766
1968,32,0.99845665
1968,33,0.99834227
1968,34,0.99816935
1968,35,0.99793536
1968,36,0.99764339
1968,37,0.99730518
1968,38,0.99693525
1968,39,0.99655199
1968,40,0.99616924
1968,41,0.99579476
1968,42,0.99542819
1968,43,0.99506047
1968,44,0.9946731
1968,45,0.99423793
1968,46,0.99372265
1968,47,0.99308963
1968,48,0.99231069
1968,49,0.9913702
1968,50,0.99027531
1968,51,0.98906605
1968,52,0.98778536
1968,53,0.98647118
1968,54,0.98511691
1968,55,0.98365081
1968,56,0.98196768
1968,57,0.97992443
1968,58,0.97742067
1968,59,0.97444305
1968,60,0.97109278
1968,61,0.96765429
1968,62,0.96441094
1968,63,0.96153648
1968,64,0.95895226
1968,65,0.95620042
1968,66,0.95270069
1968,67,0.94773987
1968,68,0.94070592
1968,69,0.93133254
1968,70,0.9197305
1968,71,0.90690205
1968,72,0.89423308
1968,73,0.88296272
1968,74,0.87373684
1968,75,0.86580848
1968,76,0.85796649
1968,77,0.84872844
1968,78,0.83689336
1968,79,0.82218412
1968,80,0.80477302
1968,81,0.7857267
1968,82,0.76628936
1968,83,0.74730365
1968,84,0.72928605
1968,85,0.71188447
1968,86,0.69454056
1968,87,0.67671573
1968,88,0.65803463
1968,89,0.63870257
1968,90,0.61911442
1968,91,0.59985612
1968,92,0.58145277
1968,93,0.56402621
1968,94,0.54753145
1968,95,0.53152266
1968,96,0.51597055
1968,97,0.50120153
1968,98,0.48724704
1968,99,0.47412513
1968,100,0
1969,0,0.9745842
1969,1,0.9977489
1969,2,0.9983767
1969,3,0.998816
1969,4,0.9991156
1969,5,0.99931424
1969,6,0.99944065
1969,7,0.9995148
1969,8,0.99955149
1969,9,0.99955899
1969,10,0.99954294
1969,11,0.99950633
1969,12,0.99945116
1969,13,0.99937956
1969,14,0.99929374
1969,15,0.99919724
1969,16,0.999094
1969,17,0.99898891
1969,18,0.99888574
1969,19,0.99878731
1969,20,0.99869372
1969,21,0.9986032
1969,22,0.99851624
1969,23,0.99843553
1969,24,0.99837048
1969,25,0.99833501
1969,26,0.99833933
1969,27,0.99838783
1969,28,0.99846753
1969,29,0.99855531
1969,30,0.99862503
1969,31,0.99865032
1969,32,0.99861449
1969,33,0.99850287
1969,34,0.99830526
1969,35,0.99802207
1969,36,0.99766408
1969,37,0.99726654
1969,38,0.99687367
1969,39,0.99652017
1969,40,0.99622037
1969,41,0.99594791
1969,42,0.99566549
1969,43,0.99533273
1969,44,0.99491356
1969,45,0.99438966
1969,46,0.99374783
1969,47,0.9929888
1969,48,0.99211921
1969,49,0.99114928
1969,50,0.99009403
1969,51,0.98896627
1969,52,0.98777658
1969,53,0.98651813
1969,54,0.98516898
1969,55,0.98367365
1969,56,0.98195882
1969,57,0.97995437
1969,58,0.97759677
1969,59,0.97489925
1969,60,0.9719308
1969,61,0.96883778
1969,62,0.96580733
1969,63,0.96289894
1969,64,0.9600729
1969,65,0.95705185
1969,66,0.95341595
1969,67,0.94876871
1969,68,0.94269261
1969,69,0.93506952
1969,70,0.92603875
1969,71,0.91608397
1969,72,0.90604584
1969,73,0.89652593
1969,74,0.88784876
1969,75,0.87972684
1969,76,0.87135843
1969,77,0.8619899
1969,78,0.85091486
1969,79,0.83787083
1969,80,0.82305676
1969,81,0.80692734
1969,82,0.79022053
1969,83,0.77347998
1969,84,0.75694328
1969,85,0.74058179
1969,86,0.7240446
1969,87,0.70704296
1969,88,0.68942999
1969,89,0.67123478
1969,90,0.65274389
1969,91,0.63427595
1969,92,0.61614427
1969,93,0.59856436
1969,94,0.58156804
1969,95,0.56542903
1969,96,0.54930679
1969,97,0.53379019
1969,98,0.51893202
1969,99,0.50477223
1969,100,0
1970,0,0.97596564
1970,1,0.99788145
1970,2,0.99848391
1970,3,0.99890338
1970,4,0.99918866
1970,5,0.99937792
1970,6,0.9994991
1970,7,0.99957153
1970,8,0.9996088
1970,9,0.99961815
1970,10,0.99960334
1970,11,0.99956458
1970,12,0.99950052
1970,13,0.99940901
1970,14,0.9992906
1970,15,0.99915119
1970,16,0.99900403
1970,17,0.99887019
1970,18,0.99876515
1970,19,0.99869636
1970,20,0.99865378
1970,21,0.99861721
1970,22,0.99857203
1970,23,0.99850811
1970,24,0.99843303
1970,25,0.99836802
1970,26,0.99833786
1970,27,0.99836568
1970,28,0.9984459
1970,29,0.99855217
1970,30,0.99864884
1970,31,0.99869969
1970,32,0.99868388
1970,33,0.99858426
1970,34,0.99838861
1970,35,0.99809594
1970,36,0.99771714
1970,37,0.99729461
1970,38,0.99688424
1970,39,0.99653079
1970,40,0.99625191
1970,41,0.99601253
1970,42,0.99576459
1970,43,0.99545784
1970,44,0.99504826
1970,45,0.99451376
1970,46,0.99383817
1970,47,0.99302362
1970,48,0.99208224
1970,49,0.99103596
1970,50,0.98991827
1970,51,0.98876522
1970,52,0.98761195
1970,53,0.98646562
1970,54,0.98530918
1970,55,0.98407137
1970,56,0.98265432
1970,57,0.9809571
1970,58,0.97887739
1970,59,0.97638993
1970,60,0.97351766
1970,61,0.97037557
1970,62,0.96713913
1970,63,0.96390796
1970,64,0.96072325
1970,65,0.95743047
1970,66,0.95375483
1970,67,0.94941601
1970,68,0.94411531
1970,69,0.93775556
1970,70,0.93039412
1970,71,0.92228477
1970,72,0.91386936
1970,73,0.90545719
1970,74,0.89722569
1970,75,0.8890383
1970,76,0.88048364
1970,77,0.87115333
1970,78,0.86064515
1970,79,0.84878373
1970,80,0.83563281
1970,81,0.82139884
1970,82,0.80644458
1970,83,0.79105825
1970,84,0.77540647
1970,85,0.75954052
1970,86,0.74336343
1970,87,0.7267948
1970,88,0.7098004
1970,89,0.69241582
1970,90,0.67478061
1970,91,0.6570552
1970,92,0.63941042
1970,93,0.62199024
1970,94,0.60488041
1970,95,0.58802391
1970,96,0.57163205
1970,97,0.55572568
1970,98,0.5403679
1970,99,0.52561168
1970,100,0
1971,0,0.97739679
1971,1,0.99812683
1971,2,0.9985999
1971,3,0.99894542
1971,4,0.99919256
1971,5,0.99936539
1971,6,0.99948243
1971,7,0.99955752
1971,8,0.99960071
1971,9,0.99961767
1971,10,0.99961088
1971,11,0.99957926
1971,12,0.99951984
1971,13,0.99942726
1971,14,0.99929893
1971,15,0.999138
1971,16,0.99895953
1971,17,0.99879345
1971,18,0.99866647
1971,19,0.9985959
1971,20,0.99857256
1971,21,0.99857136
1971,22,0.99857146
1971,23,0.99855694
1971,24,0.99852866
1971,25,0.99849799
1971,26,0.99847981
1971,27,0.99848997
1971,28,0.99852805
1971,29,0.99858107
1971,30,0.99862762
1971,31,0.99864195
1971,32,0.99860664
1971,33,0.99850715
1971,34,0.99833493
1971,35,0.99809191
1971,36,0.99778835
1971,37,0.99745263
1971,38,0.99711708
1971,39,0.99680398
1971,40,0.99651922
1971,41,0.99623706
1971,42,0.99592364
1971,43,0.9955427
1971,44,0.99506121
1971,45,0.99446309
1971,46,0.99373881
1971,47,0.99289551
1971,48,0.99195008
1971,49,0.99092487
1971,50,0.98984886
1971,51,0.98874601
1971,52,0.98763567
1971,53,0.98651452
1971,54,0.98536008
1971,55,0.98411158
1971,56,0.98268749
1971,57,0.98100219
1971,58,0.97896574
1971,59,0.97653823
1971,60,0.97370901
1971,61,0.97053445
1971,62,0.96712026
1971,63,0.96355832
1971,64,0.95993631
1971,65,0.95625744
1971,66,0.95247086
1971,67,0.94848408
1971,68,0.94417107
1971,69,0.93941736
1971,70,0.93410687
1971,71,0.92814724
1971,72,0.92146054
1971,73,0.91400432
1971,74,0.90577107
1971,75,0.89680317
1971,76,0.88719411
1971,77,0.87702943
1971,78,0.86638496
1971,79,0.8552698
1971,80,0.84362108
1971,81,0.83134727
1971,82,0.81833078
1971,83,0.80451436
1971,84,0.78992036
1971,85,0.77463946
1971,86,0.75884314
1971,87,0.74268986
1971,88,0.72629954
1971,89,0.70974332
1971,90,0.69301685
1971,91,0.67611869
1971,92,0.65906742
1971,93,0.64193328
1971,94,0.62487609
1971,95,0.60811245
1971,96,0.59171052
1971,97,0.57568218
1971,98,0.56009591
1971,99,0.54501198
1971,100,0
1972,0,0.97894047
1972,1,0.99837153
1972,2,0.99872221
1972,3,0.99899002
1972,4,0.99918931
1972,5,0.99933312
1972,6,0.99943227
1972,7,0.99949542
1972,8,0.99952987
1972,9,0.99953985
1972,10,0.99952796
1972,11,0.99949454
1972,12,0.99943908
1972,13,0.99936051
1972,14,0.99925952
1972,15,0.99913988
1972,16,0.99900977
1972,17,0.9988825
1972,18,0.99876967
1972,19,0.9986803
1972,20,0.99861411
1972,21,0.99856422
1972,22,0.99852393
1972,23,0.99848743
1972,24,0.99845593
1972,25,0.99843535
1972,26,0.99843193
1972,27,0.99845098
1972,28,0.9984884
1972,29,0.99853344
1972,30,0.99857105
1972,31,0.99858385
1972,32,0.99855945
1972,33,0.99848755
1972,34,0.99836146
1972,35,0.99817918
1972,36,0.99794109
1972,37,0.99765432
1972,38,0.99732843
1972,39,0.99697357
1972,40,0.99659906
1972,41,0.99620748
1972,42,0.99579782
1972,43,0.99536278
1972,44,0.99488995
1972,45,0.9943599
1972,46,0.99374941
1972,47,0.99303465
1972,48,0.9921946
1972,49,0.9912255
1972,50,0.99013738
1972,51,0.98896668
1972,52,0.98776117
1972,53,0.98655176
1972,54,0.98535216
1972,55,0.98411784
1972,56,0.98277514
1972,57,0.98123126
1972,58,0.9793812
1972,59,0.97715674
1972,60,0.97450325
1972,61,0.97141941
1972,62,0.96794167
1972,63,0.96413155
1972,64,0.96008332
1972,65,0.9558943
1972,66,0.95166854
1972,67,0.94745613
1972,68,0.94326012
1972,69,0.93896545
1972,70,0.93436659
1972,71,0.92920174
1972,72,0.92315811
1972,73,0.91603868
1972,74,0.90773573
1972,75,0.89833111
1972,76,0.88809821
1972,77,0.87732248
1972,78,0.86629524
1972,79,0.85512089
1972,80,0.84369546
1972,81,0.83181011
1972,82,0.81915556
1972,83,0.80554156
1972,84,0.79093827
1972,85,0.77545734
1972,86,0.75938429
1972,87,0.74298315
1972,88,0.72644851
1972,89,0.70987838
1972,90,0.69322122
1972,91,0.67641622
1972,92,0.65941874
1972,93,0.64226019
1972,94,0.62511129
1972,95,0.60806185
1972,96,0.59159804
1972,97,0.5755115
1972,98,0.55987172
1972,99,0.54473963
1972,100,0
1973,0,0.980506
1973,1,0.99856253
1973,2,0.99884265
1973,3,0.99906179
1973,4,0.99922819
1973,5,0.99935005
1973,6,0.99943466
1973,7,0.99948818
1973,8,0.99951656
1973,9,0.9995236
1973,10,0.99951257
1973,11,0.99948542
1973,12,0.99944334
1973,13,0.99938718
1973,14,0.9993171
1973,15,0.99923336
1973,16,0.99913641
1973,17,0.99902758
1973,18,0.9989105
1973,19,0.99879143
1973,20,0.99867975
1973,21,0.99858717
1973,22,0.99852246
1973,23,0.99849062
1973,24,0.99848823
1973,25,0.99850604
1973,26,0.99853247
1973,27,0.99855554
1973,28,0.99856743
1973,29,0.99856313
1973,30,0.99854021
1973,31,0.99849799
1973,32,0.99843549
1973,33,0.99835128
1973,34,0.99824272
1973,35,0.99810565
1973,36,0.99793515
1973,37,0.99772567
1973,38,0.99747256
1973,39,0.9971738
1973,40,0.99683031
1973,41,0.99644813
1973,42,0.99603424
1973,43,0.99559267
1973,44,0.99512174
1973,45,0.99460552
1973,46,0.99402123
1973,47,0.99333995
1973,48,0.99253406
1973,49,0.99159461
1973,50,0.99052693
1973,51,0.98936709
1973,52,0.9881648
1973,53,0.98695423
1973,54,0.98575282
1973,55,0.98451685
1973,56,0.98317263
1973,57,0.98162851
1973,58,0.9797832
1973,59,0.97758268
1973,60,0.97499522
1973,61,0.97205089
1973,62,0.96882157
1973,63,0.96537567
1973,64,0.96178674
1973,65,0.95807257
1973,66,0.95421653
1973,67,0.95016523
1973,68,0.94583577
1973,69,0.94113562
1973,70,0.93595779
1973,71,0.93020081
1973,72,0.92376341
1973,73,0.91658152
1973,74,0.90862513
1973,75,0.89992218
1973,76,0.89055842
1973,77,0.8806164
1973,78,0.87017404
1973,79,0.85924443
1973,80,0.84777022
1973,81,0.83566427
