"X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
0.086,0.08,0.072,0.065,0.06,0.055,0.05,0.044,0.04,0.039,0.039,0.038,0.038,0.039,0.042,0.045,0.05,0.057,0.066,0.083,0.101,0.113,0.121,0.13,0.142,0.156,0.174,0.198,0.23,0.273,0.318,0.353,0.384,0.42,0.457,0.497,0.541,0.585,0.622,0.651,0.681,0.737,0.826,0.921,1.006,1.089,1.174,1.258,1.335,1.308,1.184,1.153,1.196,1.242,1.292,1.332,1.4,1.494,1.727,2.073,2.142,1.999,2.054,2.247,2.432,2.619,2.761,2.901,3.08,3.248,3.473,3.634,3.587,3.717,4.253,4.837,5.173,5.133,4.881,5.027,5.218,5.239,6.364,8.136,9.098,9.62,10.047,10.358,10.893,11.69,12.416,12.928,13.541,14.268,14.941,15.54,15.984,16.279,16.547,16.972,17.361,17.544,17.581,17.49,17.392,17.361,17.83,18.838,19.86,20.531,20.619,20.553,20.953,21.518,21.941,22.659,23.61,24.586,25.584,26.218,26.749,27.657,28.453,29.728,32.382,34.702,35.889,36.979,38.032,39.196,40.333,41.077,41.605,41.922,41.879,41.723,41.843,41.368,39.715,37.599,35.255,32.688,30.029,27.295,24.47,21.857,19.961,19.043,19.131,19.406,19.5
0.066,0.062,0.058,0.052,0.048,0.044,0.041,0.038,0.033,0.03,0.029,0.029,0.029,0.029,0.03,0.032,0.035,0.04,0.046,0.057,0.07,0.08,0.088,0.096,0.106,0.118,0.133,0.151,0.176,0.21,0.245,0.273,0.299,0.328,0.361,0.397,0.436,0.474,0.505,0.53,0.551,0.59,0.665,0.754,0.84,0.93,1.024,1.117,1.2,1.192,1.063,0.994,1.022,1.05,1.107,1.167,1.198,1.251,1.476,1.837,1.904,1.708,1.69,1.857,2.034,2.204,2.373,2.501,2.627,2.771,2.905,3.106,3.268,3.259,3.372,3.842,4.374,4.684,4.653,4.43,4.567,4.745,4.77,5.801,7.424,8.31,8.797,9.196,9.49,9.989,10.73,11.407,11.887,12.463,13.145,13.777,14.342,14.765,15.051,15.313,15.72,16.093,16.275,16.324,16.253,16.175,16.159,16.609,17.562,18.529,19.172,19.269,19.223,19.611,20.155,20.567,21.256,22.166,23.099,24.053,24.666,25.184,26.056,26.825,28.046,30.571,32.784,33.928,34.983,36.001,37.127,38.228,38.957,39.483,39.806,39.789,39.666,39.805,39.377,37.827,35.833,33.62,31.189,28.669,26.075,23.39,20.906,19.104,18.235,18.331,18.607
0.052,0.046,0.043,0.041,0.037,0.034,0.032,0.03,0.027,0.024,0.021,0.021,0.021,0.021,0.021,0.022,0.024,0.027,0.031,0.039,0.048,0.055,0.061,0.068,0.076,0.086,0.099,0.115,0.135,0.16,0.187,0.208,0.229,0.254,0.281,0.313,0.347,0.379,0.404,0.424,0.44,0.468,0.53,0.609,0.688,0.771,0.863,0.953,1.033,1.034,0.945,0.879,0.87,0.888,0.922,0.992,1.053,1.073,1.246,1.583,1.661,1.462,1.406,1.521,1.675,1.833,1.978,2.128,2.244,2.345,2.454,2.564,2.767,2.941,2.922,3.01,3.434,3.914,4.197,4.175,3.979,4.107,4.272,4.299,5.234,6.707,7.516,7.965,8.335,8.61,9.072,9.755,10.38,10.829,11.364,11.996,12.586,13.116,13.515,13.789,14.043,14.428,14.784,14.965,15.024,14.971,14.912,14.911,15.339,16.235,17.145,17.754,17.86,17.831,18.206,18.727,19.127,19.784,20.646,21.532,22.439,23.029,23.53,24.363,25.101,26.264,28.65,30.747,31.843,32.855,33.836,34.919,35.979,36.689,37.209,37.539,37.55,37.459,37.615,37.236,35.792,33.928,31.854,29.57,27.199,24.755,22.221,19.875,18.173,17.358,17.463
0.042,0.036,0.032,0.03,0.028,0.026,0.025,0.023,0.022,0.02,0.017,0.015,0.014,0.014,0.015,0.015,0.016,0.018,0.021,0.026,0.032,0.037,0.041,0.047,0.054,0.061,0.072,0.085,0.102,0.123,0.144,0.16,0.175,0.195,0.219,0.245,0.273,0.3,0.32,0.336,0.348,0.355,0.377,0.427,0.49,0.555,0.624,0.699,0.774,0.843,0.848,0.781,0.731,0.728,0.742,0.773,0.841,0.9,0.922,1.076,1.372,1.442,1.275,1.232,1.337,1.47,1.604,1.73,1.865,1.971,2.062,2.164,2.268,2.457,2.603,2.575,2.655,3.034,3.462,3.717,3.702,3.533,3.652,3.803,3.832,4.671,5.992,6.723,7.132,7.472,7.727,8.15,8.773,9.345,9.759,10.252,10.835,11.38,11.87,12.245,12.505,12.748,13.11,13.447,13.625,13.691,13.656,13.616,13.627,14.033,14.866,15.714,16.288,16.399,16.389,16.75,17.245,17.628,18.249,19.06,19.895,20.752,21.314,21.796,22.587,23.29,24.389,26.627,28.598,29.64,30.607,31.545,32.579,33.593,34.281,34.792,35.129,35.164,35.106,35.278,34.947,33.618,31.89,29.962,27.835,25.622,23.337,20.964,18.764,17.171,16.413
0.032,0.029,0.025,0.022,0.021,0.02,0.019,0.018,0.016,0.015,0.013,0.011,0.01,0.01,0.01,0.011,0.011,0.012,0.015,0.019,0.022,0.024,0.027,0.031,0.036,0.042,0.05,0.062,0.076,0.093,0.111,0.123,0.135,0.151,0.169,0.19,0.213,0.235,0.25,0.263,0.273,0.276,0.282,0.299,0.337,0.389,0.442,0.497,0.557,0.62,0.68,0.69,0.639,0.601,0.599,0.613,0.646,0.708,0.762,0.785,0.92,1.175,1.24,1.102,1.069,1.156,1.267,1.382,1.493,1.614,1.708,1.792,1.888,1.986,2.144,2.261,2.239,2.313,2.646,3.025,3.252,3.242,3.098,3.206,3.342,3.372,4.117,5.289,5.94,6.309,6.617,6.851,7.234,7.797,8.315,8.693,9.143,9.673,10.17,10.62,10.967,11.213,11.441,11.78,12.095,12.268,12.34,12.322,12.298,12.322,12.701,13.47,14.254,14.788,14.903,14.909,15.252,15.719,16.082,16.665,17.422,18.203,19.003,19.535,19.994,20.739,21.404,22.436,24.516,26.352,27.335,28.252,29.142,30.122,31.084,31.747,32.248,32.586,32.646,32.617,32.804,32.524,31.311,29.726,27.951,25.988,23.942,21.825,19.622,17.576,16.098
0.024,0.022,0.02,0.017,0.015,0.014,0.014,0.013,0.012,0.011,0.01,0.009,0.008,0.007,0.006,0.007,0.008,0.009,0.01,0.013,0.016,0.016,0.017,0.019,0.023,0.028,0.035,0.043,0.054,0.07,0.084,0.094,0.103,0.116,0.13,0.146,0.164,0.181,0.192,0.202,0.211,0.213,0.215,0.219,0.232,0.263,0.304,0.345,0.388,0.438,0.491,0.543,0.554,0.516,0.486,0.486,0.503,0.536,0.591,0.639,0.66,0.775,0.995,1.056,0.942,0.911,0.981,1.073,1.173,1.272,1.376,1.46,1.538,1.627,1.707,1.833,1.935,1.919,1.986,2.276,2.604,2.804,2.799,2.679,2.776,2.898,2.929,3.58,4.604,5.178,5.507,5.782,5.994,6.338,6.838,7.301,7.643,8.048,8.525,8.973,9.382,9.7,9.928,10.142,10.454,10.745,10.911,10.988,10.983,10.975,11.008,11.361,12.062,12.777,13.27,13.389,13.408,13.731,14.165,14.508,15.048,15.748,16.47,17.21,17.709,18.145,18.84,19.463,20.42,22.334,24.029,24.95,25.809,26.645,27.566,28.472,29.106,29.592,29.93,30.012,30.012,30.212,29.979,28.887,27.448,25.834,24.041,22.169,20.226,18.201,16.32
0.019,0.016,0.014,0.013,0.011,0.01,0.01,0.01,0.009,0.008,0.007,0.007,0.006,0.005,0.004,0.004,0.005,0.005,0.006,0.009,0.011,0.011,0.011,0.012,0.015,0.018,0.023,0.03,0.039,0.05,0.063,0.07,0.077,0.087,0.098,0.11,0.123,0.136,0.144,0.153,0.16,0.161,0.163,0.164,0.166,0.177,0.201,0.232,0.264,0.299,0.34,0.385,0.428,0.44,0.409,0.386,0.392,0.411,0.44,0.487,0.528,0.547,0.645,0.834,0.888,0.79,0.761,0.818,0.896,0.982,1.065,1.156,1.232,1.304,1.375,1.435,1.543,1.632,1.621,1.679,1.927,2.209,2.381,2.381,2.282,2.369,2.477,2.506,3.068,3.951,4.449,4.737,4.981,5.17,5.473,5.913,6.322,6.626,6.986,7.409,7.809,8.174,8.46,8.67,8.868,9.152,9.418,9.575,9.655,9.662,9.666,9.709,10.031,10.662,11.307,11.758,11.877,11.908,12.208,12.607,12.926,13.423,14.062,14.721,15.399,15.864,16.271,16.913,17.489,18.368,20.111,21.66,22.511,23.308,24.087,24.944,25.79,26.39,26.858,27.19,27.291,27.319,27.526,27.34,26.37,25.082,23.63,22.013,20.317,18.556,16.715
0.015,0.012,0.01,0.009,0.008,0.007,0.007,0.006,0.006,0.006,0.005,0.005,0.004,0.004,0.003,0.003,0.002,0.003,0.004,0.005,0.007,0.007,0.007,0.007,0.009,0.011,0.015,0.02,0.026,0.035,0.044,0.051,0.057,0.064,0.072,0.082,0.092,0.1,0.105,0.112,0.118,0.12,0.121,0.121,0.122,0.125,0.133,0.151,0.174,0.199,0.228,0.261,0.297,0.333,0.342,0.32,0.306,0.314,0.331,0.356,0.396,0.43,0.447,0.532,0.69,0.732,0.647,0.621,0.669,0.736,0.807,0.878,0.958,1.026,1.083,1.135,1.187,1.278,1.353,1.347,1.398,1.607,1.844,1.991,1.994,1.914,1.99,2.083,2.111,2.589,3.338,3.764,4.013,4.225,4.391,4.656,5.037,5.393,5.659,5.974,6.345,6.696,7.017,7.272,7.463,7.643,7.897,8.137,8.284,8.363,8.38,8.396,8.443,8.735,9.295,9.87,10.276,10.393,10.431,10.707,11.07,11.364,11.813,12.39,12.986,13.6,14.027,14.404,14.988,15.516,16.314,17.882,19.279,20.057,20.789,21.507,22.297,23.077,23.64,24.083,24.407,24.523,24.573,24.787,24.645,23.796,22.659,21.371,19.929,18.415,16.837
0.01,0.009,0.008,0.007,0.006,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.003,0.004,0.005,0.005,0.005,0.004,0.006,0.009,0.013,0.018,0.025,0.032,0.037,0.041,0.047,0.053,0.059,0.067,0.073,0.077,0.082,0.086,0.087,0.087,0.088,0.088,0.089,0.091,0.097,0.111,0.129,0.148,0.171,0.198,0.227,0.253,0.261,0.248,0.24,0.248,0.263,0.283,0.315,0.345,0.362,0.432,0.558,0.589,0.519,0.499,0.54,0.594,0.653,0.714,0.783,0.836,0.877,0.921,0.964,1.04,1.104,1.1,1.143,1.317,1.514,1.637,1.642,1.578,1.644,1.724,1.749,2.148,2.773,3.131,3.344,3.526,3.669,3.896,4.221,4.524,4.755,5.027,5.346,5.649,5.928,6.153,6.322,6.484,6.708,6.922,7.056,7.133,7.159,7.181,7.231,7.49,7.982,8.487,8.848,8.959,9.003,9.253,9.579,9.845,10.247,10.759,11.291,11.841,12.227,12.57,13.095,13.572,14.288,15.679,16.922,17.625,18.29,18.944,19.661,20.373,20.892,21.308,21.62,21.748,21.817,22.032,21.931,21.201,20.212,19.084,17.818,16.485
0.006,0.006,0.006,0.005,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.005,0.008,0.012,0.017,0.023,0.026,0.029,0.033,0.038,0.043,0.048,0.054,0.057,0.06,0.063,0.062,0.062,0.062,0.062,0.063,0.064,0.065,0.07,0.08,0.094,0.109,0.127,0.147,0.168,0.189,0.198,0.191,0.186,0.193,0.205,0.221,0.248,0.274,0.288,0.342,0.439,0.462,0.408,0.395,0.426,0.47,0.52,0.573,0.626,0.664,0.697,0.733,0.769,0.831,0.884,0.882,0.918,1.059,1.22,1.321,1.327,1.278,1.333,1.399,1.422,1.75,2.263,2.558,2.736,2.889,3.011,3.201,3.474,3.729,3.925,4.155,4.425,4.682,4.921,5.114,5.263,5.404,5.6,5.787,5.907,5.981,6.011,6.038,6.088,6.316,6.74,7.176,7.491,7.595,7.644,7.866,8.153,8.39,8.745,9.194,9.662,10.145,10.489,10.797,11.262,11.688,12.319,13.534,14.624,15.251,15.846,16.433,17.076,17.715,18.189,18.575,18.869,19.003,19.087,19.299,19.236,18.619,17.772,16.802,15.71
0.005,0.004,0.004,0.004,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.006,0.01,0.015,0.017,0.02,0.023,0.027,0.031,0.035,0.039,0.04,0.043,0.045,0.044,0.043,0.043,0.043,0.044,0.044,0.045,0.046,0.049,0.056,0.067,0.079,0.093,0.107,0.123,0.141,0.15,0.145,0.142,0.147,0.157,0.171,0.193,0.214,0.224,0.263,0.337,0.355,0.315,0.304,0.329,0.365,0.408,0.448,0.485,0.515,0.542,0.572,0.601,0.65,0.692,0.692,0.722,0.834,0.962,1.044,1.05,1.013,1.058,1.113,1.133,1.395,1.807,2.046,2.192,2.318,2.42,2.576,2.8,3.01,3.172,3.364,3.587,3.802,4.002,4.165,4.292,4.415,4.581,4.741,4.848,4.915,4.947,4.976,5.025,5.221,5.58,5.949,6.218,6.313,6.362,6.556,6.805,7.013,7.319,7.706,8.11,8.526,8.826,9.098,9.503,9.874,10.421,11.463,12.403,12.952,13.475,13.992,14.558,15.123,15.549,15.898,16.169,16.306,16.401,16.606,16.575,16.063,15.354,14.537
0.005,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.006,0.009,0.011,0.012,0.015,0.018,0.02,0.023,0.026,0.028,0.029,0.031,0.031,0.03,0.029,0.029,0.029,0.03,0.03,0.031,0.032,0.034,0.04,0.047,0.056,0.066,0.076,0.089,0.104,0.111,0.108,0.106,0.11,0.118,0.129,0.147,0.162,0.168,0.197,0.253,0.267,0.237,0.229,0.25,0.28,0.312,0.339,0.368,0.391,0.413,0.436,0.458,0.497,0.53,0.531,0.555,0.642,0.741,0.806,0.812,0.784,0.82,0.864,0.881,1.087,1.41,1.599,1.715,1.817,1.899,2.025,2.204,2.373,2.505,2.66,2.841,3.015,3.179,3.313,3.419,3.522,3.66,3.795,3.886,3.946,3.977,4.006,4.052,4.216,4.513,4.817,5.043,5.127,5.173,5.339,5.55,5.726,5.986,6.311,6.651,7.002,7.259,7.493,7.837,8.155,8.617,9.492,10.284,10.754,11.203,11.648,12.136,12.624,12.996,13.306,13.553,13.687,13.786,13.979,13.97,13.56,12.982
0.003,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.005,0.006,0.007,0.008,0.009,0.012,0.014,0.016,0.017,0.017,0.019,0.02,0.02,0.02,0.019,0.019,0.02,0.02,0.02,0.02,0.021,0.023,0.028,0.033,0.039,0.046,0.054,0.065,0.076,0.081,0.078,0.077,0.081,0.087,0.097,0.109,0.119,0.123,0.144,0.185,0.195,0.173,0.169,0.187,0.209,0.23,0.25,0.272,0.29,0.306,0.324,0.341,0.37,0.396,0.397,0.416,0.482,0.557,0.606,0.612,0.592,0.621,0.655,0.669,0.826,1.073,1.218,1.309,1.387,1.452,1.552,1.691,1.823,1.928,2.05,2.192,2.33,2.46,2.568,2.655,2.739,2.852,2.961,3.035,3.087,3.116,3.144,3.185,3.319,3.557,3.803,3.986,4.058,4.101,4.238,4.412,4.559,4.772,5.039,5.317,5.606,5.821,6.016,6.301,6.564,6.947,7.664,8.314,8.706,9.082,9.455,9.866,10.277,10.595,10.863,11.081,11.207,11.305,11.479,11.489,11.171
0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0.001,0.003,0.003,0.003,0.004,0.005,0.007,0.007,0.008,0.009,0.01,0.012,0.013,0.013,0.013,0.012,0.013,0.013,0.013,0.013,0.014,0.014,0.016,0.019,0.022,0.026,0.031,0.038,0.046,0.053,0.057,0.056,0.055,0.059,0.064,0.07,0.078,0.084,0.087,0.103,0.131,0.139,0.124,0.124,0.137,0.15,0.165,0.18,0.196,0.209,0.221,0.234,0.247,0.269,0.288,0.289,0.303,0.352,0.408,0.444,0.449,0.435,0.457,0.482,0.493,0.61,0.794,0.903,0.971,1.031,1.081,1.156,1.262,1.362,1.442,1.536,1.645,1.751,1.851,1.936,2.004,2.071,2.159,2.244,2.305,2.348,2.373,2.398,2.433,2.539,2.724,2.918,3.062,3.122,3.159,3.269,3.409,3.528,3.698,3.91,4.132,4.362,4.535,4.694,4.923,5.136,5.444,6.013,6.534,6.85,7.156,7.462,7.797,8.133,8.396,8.621,8.807,8.921,9.012,9.165,9.191
0.002,0.002,0.002,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0.001,0,0.001,0.002,0.002,0.002,0.003,0.004,0.006,0.007,0.007,0.009,0.011,0.014,0.016,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.021,0.022,0.024,0.027,0.031,0.037,0.045,0.055,0.067,0.081,0.092,0.099,0.104,0.11,0.116,0.123,0.133,0.143,0.152,0.167,0.197,0.225,0.235,0.238,0.246,0.261,0.282,0.307,0.336,0.364,0.39,0.417,0.444,0.478,0.514,0.538,0.566,0.62,0.695,0.772,0.827,0.855,0.887,0.928,0.964,1.073,1.28,1.502,1.702,1.881,2.038,2.199,2.384,2.583,2.78,2.982,3.201,3.432,3.664,3.889,4.096,4.289,4.489,4.693,4.883,5.05,5.188,5.303,5.413,5.572,5.827,6.157,6.505,6.803,7.042,7.297,7.586,7.885,8.229,8.642,9.113,9.627,10.132,10.616,11.14,11.685,12.314,13.21,14.264,15.275,16.247,17.182,18.115,19.055,19.945,20.77,21.523,22.165,22.716,23.255
